date,fund,company,ticker,cusip,shares,market value ($),weight (%)
04/08/2025,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"909,873","$71,716,189.86",9.28%
04/08/2025,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"386,320","$60,760,409.60",7.86%
04/08/2025,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"636,601","$49,584,851.89",6.42%
04/08/2025,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,281,885","$45,391,547.85",5.87%
04/08/2025,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,298,972","$39,878,440.40",5.16%
04/08/2025,ARKF,BLOCK INC,XYZ,852234103,"691,367","$34,893,292.49",4.51%
04/08/2025,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"436,618","$33,986,345.12",4.40%
04/08/2025,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"624,386","$32,798,996.58",4.24%
04/08/2025,ARKF,MERCADOLIBRE INC,MELI,58733R102,"15,612","$28,019,324.76",3.63%
04/08/2025,ARKF,ADYEN NV,ADYEN,BZ1HM42,"19,613","$26,419,905.01",3.42%
04/08/2025,ARKF,ROKU INC,ROKU,77543R102,"406,650","$23,231,914.50",3.01%
04/08/2025,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"671,302","$22,072,409.76",2.86%
04/08/2025,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"41,938","$21,650,492.50",2.80%
04/08/2025,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"774,866","$19,681,596.40",2.55%
04/08/2025,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,885,960","$18,595,565.60",2.41%
04/08/2025,ARKF,SEA LTD-ADR,SE,81141R100,"165,020","$17,931,073.20",2.32%
04/08/2025,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"32,312","$16,768,958.64",2.17%
04/08/2025,ARKF,AMAZON.COM INC,AMZN,023135106,"89,902","$15,756,224.52",2.04%
04/08/2025,ARKF,IBOTTA INC-CL A,IBTA,451051106,"330,419","$14,677,211.98",1.90%
04/08/2025,ARKF,LY CORP,4689,6084848,"4,400,296","$14,079,876.71",1.82%
04/08/2025,ARKF,DISCOVERY LTD,DSY,6177878,"1,466,143","$13,559,881.43",1.75%
04/08/2025,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"406,506","$12,252,090.84",1.59%
04/08/2025,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,258,988","$12,237,363.36",1.58%
04/08/2025,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"36,429","$11,816,110.44",1.53%
04/08/2025,ARKF,INTUIT INC,INTU,461202103,"20,471","$11,386,789.04",1.47%
04/08/2025,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"129,485","$10,783,510.80",1.40%
04/08/2025,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"122,531","$9,693,427.41",1.25%
04/08/2025,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,"163,586","$9,574,688.58",1.24%
04/08/2025,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"59,731","$9,237,399.15",1.20%
04/08/2025,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"134,010","$8,587,360.80",1.11%
04/08/2025,ARKF,NVIDIA CORP,NVDA,67066G104,"87,330","$8,526,901.20",1.10%
04/08/2025,ARKF,REDDIT INC-CL A,RDDT,75734B100,"90,462","$8,412,966.00",1.09%
04/08/2025,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"814,706","$7,975,971.74",1.03%
04/08/2025,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"70,686","$7,513,921.80",0.97%
04/08/2025,ARKF,AVIDXCHANGE HOLDINGS INC,AVDX,05368X102,"932,527","$6,938,000.88",0.90%
04/08/2025,ARKF,BILL HOLDINGS INC,BILL,090043100,"159,352","$6,382,047.60",0.83%
04/08/2025,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"846,760","$5,150,702.21",0.67%
04/08/2025,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,214,245","$1,214,245.08",0.16%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2024. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
