date,fund,company,ticker,cusip,shares,market value ($),weight (%)
04/08/2025,ARKK,TESLA INC,TSLA,88160R101,"2,296,836","$535,828,870.44",11.94%
04/08/2025,ARKK,ROKU INC,ROKU,77543R102,"6,192,721","$353,790,150.73",7.88%
04/08/2025,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"2,087,696","$328,352,826.88",7.31%
04/08/2025,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,"5,960,515","$313,105,852.95",6.97%
04/08/2025,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"3,791,562","$295,135,186.08",6.57%
04/08/2025,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"7,309,472","$236,680,703.36",5.27%
04/08/2025,ARKK,TEMPUS AI INC,TEM,88023B103,"5,252,778","$224,293,620.60",5.00%
04/08/2025,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"2,570,930","$202,640,702.60",4.51%
04/08/2025,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"5,682,016","$201,200,186.56",4.48%
04/08/2025,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"3,565,829","$131,900,014.71",2.94%
04/08/2025,ARKK,BLOCK INC,XYZ,852234103,"2,296,847","$115,921,868.09",2.58%
04/08/2025,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"222,221","$114,721,591.25",2.56%
04/08/2025,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"17,078,394","$113,742,104.04",2.53%
04/08/2025,ARKK,AMAZON.COM INC,AMZN,023135106,"613,082","$107,448,751.32",2.39%
04/08/2025,ARKK,PAGERDUTY INC,PD,69553P100,"7,079,354","$106,048,722.92",2.36%
04/08/2025,ARKK,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"2,989,784","$98,304,097.92",2.19%
04/08/2025,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"5,944,812","$90,955,623.60",2.03%
04/08/2025,ARKK,TERADYNE INC,TER,880770102,"1,165,103","$84,901,055.61",1.89%
04/08/2025,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"19,437,782","$81,638,684.40",1.82%
04/08/2025,ARKK,GITLAB INC-CL A,GTLB,37637K108,"1,731,918","$74,126,090.40",1.65%
04/08/2025,ARKK,VERACYTE INC,VCYT,92337F107,"2,498,528","$73,781,531.84",1.64%
04/08/2025,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"821,432","$68,704,572.48",1.53%
04/08/2025,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"8,737,319","$66,228,878.02",1.48%
04/08/2025,ARKK,NATERA INC,NTRA,632307104,"474,163","$65,557,776.38",1.46%
04/08/2025,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,"2,363,797","$60,040,443.80",1.34%
04/08/2025,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"8,774,068","$57,382,404.72",1.28%
04/08/2025,ARKK,DEERE & CO,DE,244199105,"125,102","$52,961,931.70",1.18%
04/08/2025,ARKK,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"1,127,801","$52,262,298.34",1.16%
04/08/2025,ARKK,ILLUMINA INC,ILMN,452327109,"673,107","$49,439,709.15",1.10%
04/08/2025,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"2,073,890","$48,280,159.20",1.08%
04/08/2025,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"21,919,898","$28,934,265.36",0.64%
04/08/2025,ARKK,NVIDIA CORP,NVDA,67066G104,"151,979","$14,839,229.56",0.33%
04/08/2025,ARKK,CERUS CORP,CERS,157085101,"11,612,631","$14,399,662.44",0.32%
04/08/2025,ARKK,UIPATH INC - CLASS A,PATH,90364P105,"1,257,068","$12,306,695.72",0.27%
04/08/2025,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"12,076,516","$12,076,516.23",0.27%
04/08/2025,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"116,131","$1,145,051.66",0.03%
04/08/2025,ARKK,PRIME MEDICINE INC,PRME,74168J101,"161,548","$210,012.40",0.00%
