date,fund,company,ticker,cusip,shares,market value ($),weight (%)
04/08/2025,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"794,294","$22,430,862.56",9.78%
04/08/2025,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"899,787","$20,947,041.36",9.13%
04/08/2025,ARKX,ROCKET LAB USA INC,RKLB,773122106,"924,291","$16,193,578.32",7.06%
04/08/2025,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,"2,111,598","$14,063,242.68",6.13%
04/08/2025,ARKX,TRIMBLE INC,TRMB,896239100,"244,205","$13,680,364.10",5.96%
04/08/2025,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"162,030","$12,612,415.20",5.50%
04/08/2025,ARKX,TERADYNE INC,TER,880770102,"169,385","$12,343,084.95",5.38%
04/08/2025,ARKX,AEROVIRONMENT INC,AVAV,008073108,"93,993","$10,656,926.34",4.65%
04/08/2025,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"50,164","$10,043,334.44",4.38%
04/08/2025,ARKX,AMAZON.COM INC,AMZN,023135106,"54,449","$9,542,731.74",4.16%
04/08/2025,ARKX,KOMATSU LTD,6301,6496584,"341,988","$8,389,082.58",3.66%
04/08/2025,ARKX,THALES SA,HO,4162791,"30,692","$7,633,458.82",3.33%
04/08/2025,ARKX,DEERE & CO,DE,244199105,"16,524","$6,995,435.40",3.05%
04/08/2025,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,"2,331,945","$6,109,695.90",2.66%
04/08/2025,ARKX,JOBY AVIATION INC,JOBY,G65163100,"1,046,417","$5,839,006.86",2.55%
04/08/2025,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"150,003","$5,212,895.77",2.27%
04/08/2025,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,"13,193","$4,811,882.89",2.10%
04/08/2025,ARKX,GARMIN LTD,GRMN UN,B3Z5T14,"26,165","$4,732,201.90",2.06%
04/08/2025,ARKX,ALPHABET INC-CL C,GOOG,02079K107,"30,693","$4,580,623.32",2.00%
04/08/2025,ARKX,ADVANCED MICRO DEVICES,AMD,007903107,"44,159","$3,693,458.76",1.61%
04/08/2025,ARKX,HEICO CORP,HEI,422806109,"14,781","$3,494,819.64",1.52%
04/08/2025,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,"198,754","$3,420,735.22",1.49%
04/08/2025,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"7,288","$3,191,415.20",1.39%
04/08/2025,ARKX,JD LOGISTICS INC,2618,BNMBPD9,"2,347,125","$3,111,956.22",1.36%
04/08/2025,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,"15,808","$2,963,367.68",1.29%
04/08/2025,ARKX,AIRBUS SE,AIR,4012250,"18,008","$2,689,639.27",1.17%
04/08/2025,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,"5,601","$2,413,022.82",1.05%
04/08/2025,ARKX,SYNOPSYS INC,SNPS,871607107,"5,580","$2,125,422.00",0.93%
04/08/2025,ARKX,UIPATH INC - CLASS A,PATH,90364P105,"195,663","$1,915,540.77",0.84%
04/08/2025,ARKX,INTUITIVE MACHINES INC,LUNR,46125A100,"227,514","$1,619,899.68",0.71%
04/08/2025,ARKX,3D SYSTEMS CORP,DDD,88554D205,"585,037","$1,187,625.11",0.52%
04/08/2025,ARKX,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"398,821","$398,821.33",0.17%
04/08/2025,ARKX,ANSYS INC,ANSS,03662Q105,"1,257","$357,226.83",0.16%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2024. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
