date,fund,company,ticker,cusip,shares,market value ($),weight (%)
04/25/2025,ARKK,TESLA INC,TSLA,88160R101,"2,239,702","$581,225,066.02",11.19%
04/25/2025,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"2,058,145","$419,594,021.15",8.08%
04/25/2025,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"3,697,320","$398,497,149.60",7.67%
04/25/2025,ARKK,ROKU INC,ROKU,77543R102,"6,038,710","$390,402,601.50",7.52%
04/25/2025,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,"5,812,319","$381,811,235.11",7.35%
04/25/2025,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"7,127,689","$278,763,916.79",5.37%
04/25/2025,ARKK,TEMPUS AI INC,TEM,88023B103,"5,213,724","$278,934,234.00",5.37%
04/25/2025,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"5,184,307","$249,624,382.05",4.81%
04/25/2025,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"2,506,900","$238,456,328.00",4.59%
04/25/2025,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"16,653,641","$142,555,166.96",2.75%
04/25/2025,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"3,477,217","$139,679,806.89",2.69%
04/25/2025,ARKK,BLOCK INC,XYZ,852234103,"2,239,713","$128,783,497.50",2.48%
04/25/2025,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"5,926,304","$119,533,551.68",2.30%
04/25/2025,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"216,709","$115,538,403.35",2.22%
04/25/2025,ARKK,AMAZON.COM INC,AMZN,023135106,"605,065","$112,868,825.10",2.17%
04/25/2025,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"19,389,651","$111,490,493.25",2.15%
04/25/2025,ARKK,PAGERDUTY INC,PD,69553P100,"6,903,320","$108,244,057.60",2.08%
04/25/2025,ARKK,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"2,915,425","$99,649,226.50",1.92%
04/25/2025,ARKK,TERADYNE INC,TER,880770102,"1,136,112","$87,821,457.60",1.69%
04/25/2025,ARKK,GITLAB INC-CL A,GTLB,37637K108,"1,784,974","$81,519,762.58",1.57%
04/25/2025,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"800,997","$75,670,186.59",1.46%
04/25/2025,ARKK,VERACYTE INC,VCYT,92337F107,"2,314,156","$74,376,973.84",1.43%
04/25/2025,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"8,703,237","$72,323,899.47",1.39%
04/25/2025,ARKK,NATERA INC,NTRA,632307104,"462,306","$71,417,030.88",1.38%
04/25/2025,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"8,388,499","$68,617,921.82",1.32%
04/25/2025,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,"2,305,020","$59,354,265.00",1.14%
04/25/2025,ARKK,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"1,099,764","$58,584,428.28",1.13%
04/25/2025,ARKK,DEERE & CO,DE,244199105,"121,975","$56,658,607.25",1.09%
04/25/2025,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"2,356,117","$54,284,935.68",1.05%
04/25/2025,ARKK,ILLUMINA INC,ILMN,452327109,"656,359","$50,940,021.99",0.98%
04/25/2025,ARKK,NVIDIA CORP,NVDA,67066G104,"329,276","$35,044,844.68",0.67%
04/25/2025,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"21,374,744","$24,367,208.16",0.47%
04/25/2025,ARKK,CERUS CORP,CERS,157085101,"11,323,768","$15,400,324.48",0.30%
04/25/2025,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"9,502,347","$9,502,347.42",0.18%
04/25/2025,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"113,216","$1,393,688.96",0.03%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2024. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
